Movement1,Movement2,SameClass,Subject1,Subject2,Distance
HandStart,FirstDigitTouch,False,9,1,48.33951478171453
HandStart,FirstDigitTouch,False,9,2,48.00919266691093
HandStart,FirstDigitTouch,False,9,3,43.45612909879004
HandStart,FirstDigitTouch,False,9,4,43.534327212458265
HandStart,FirstDigitTouch,False,9,5,52.47419880335178
HandStart,FirstDigitTouch,False,9,6,51.26592446638111
HandStart,FirstDigitTouch,False,9,7,45.19523900311955
HandStart,FirstDigitTouch,False,9,8,51.42588752864038
HandStart,FirstDigitTouch,False,9,10,46.459214184062404
HandStart,FirstDigitTouch,False,9,11,37.81119709810501
HandStart,FirstDigitTouch,False,9,12,47.20199251436685
HandStart,FirstDigitTouch,False,6,1,30.84670687429201
HandStart,FirstDigitTouch,False,6,2,31.75409233424172
HandStart,FirstDigitTouch,False,6,3,37.59386739206625
HandStart,FirstDigitTouch,False,6,4,30.09476801698068
HandStart,FirstDigitTouch,False,6,5,41.69806704789473
HandStart,FirstDigitTouch,False,6,7,31.937468590516495
HandStart,FirstDigitTouch,False,6,8,31.818450456360196
HandStart,FirstDigitTouch,False,6,9,24.681443096907945
HandStart,FirstDigitTouch,False,6,10,33.650848530880154
HandStart,FirstDigitTouch,False,6,11,34.32182315871247
HandStart,FirstDigitTouch,False,6,12,38.21142568939187
HandStart,HandStart,True,1,2,28.817507520532008
HandStart,HandStart,True,1,3,27.19720342126987
HandStart,HandStart,True,1,4,36.37215908835777
HandStart,HandStart,True,1,5,37.95748000485586
HandStart,HandStart,True,1,6,38.82784289325787
HandStart,HandStart,True,1,7,34.004356446627696
HandStart,HandStart,True,1,8,36.7075356190197
HandStart,HandStart,True,1,9,40.42153573181741
HandStart,HandStart,True,1,10,30.15774016393128
HandStart,HandStart,True,1,11,25.207721740323713
HandStart,HandStart,True,1,12,34.05322067099098
HandStart,HandStart,True,4,1,36.37992991858323
HandStart,HandStart,True,4,2,29.826213633445413
HandStart,HandStart,True,4,3,30.56280860296315
HandStart,HandStart,True,4,5,30.523360888523094
HandStart,HandStart,True,4,6,44.01844066254245
HandStart,HandStart,True,4,7,35.79518353051924
HandStart,HandStart,True,4,8,45.72653336780939
HandStart,HandStart,True,4,9,44.3616384359567
HandStart,HandStart,True,4,10,32.29367031459762
HandStart,HandStart,True,4,11,32.3760582374614
HandStart,HandStart,True,4,12,27.007990593557626
HandStart,HandStart,True,5,1,37.96127248912088
HandStart,HandStart,True,5,2,32.68362177687594
HandStart,HandStart,True,5,3,30.916691111100928
HandStart,HandStart,True,5,4,30.50112933909674
HandStart,HandStart,True,5,6,46.48225655689175
HandStart,HandStart,True,5,7,37.71327500176861
HandStart,HandStart,True,5,8,45.47589598440322
HandStart,HandStart,True,5,9,39.14603031668795
HandStart,HandStart,True,5,10,34.93896089611779
HandStart,HandStart,True,5,11,34.37440646917238
HandStart,HandStart,True,5,12,33.03090640381962
HandStart,HandStart,True,10,1,30.191934822693067
HandStart,HandStart,True,10,2,33.442486681928344
HandStart,HandStart,True,10,3,29.486970701705797
HandStart,HandStart,True,10,4,32.29758761606828
HandStart,HandStart,True,10,5,34.94221824938809
HandStart,HandStart,True,10,6,44.11119935435617
HandStart,HandStart,True,10,7,41.611264497341516
HandStart,HandStart,True,10,8,37.82364487462169
HandStart,HandStart,True,10,9,38.42044274475934
HandStart,HandStart,True,10,11,30.190178584209594
HandStart,HandStart,True,10,12,30.064851902205735
HandStart,HandStart,True,2,1,28.79361754993503
HandStart,HandStart,True,2,3,28.575478003979942
HandStart,HandStart,True,2,4,29.836360431750172
HandStart,HandStart,True,2,5,32.66822010914701
HandStart,HandStart,True,2,6,36.78992515247269
HandStart,HandStart,True,2,7,28.343742969843234
HandStart,HandStart,True,2,8,45.20049716735956
HandStart,HandStart,True,2,9,39.87528670655306
HandStart,HandStart,True,2,10,33.44158176834918
HandStart,HandStart,True,2,11,24.315973983570814
HandStart,HandStart,True,2,12,28.631206882790238
HandStart,HandStart,True,7,1,34.00194955234277
HandStart,HandStart,True,7,2,28.332717590715895
HandStart,HandStart,True,7,3,32.87650975424098
HandStart,HandStart,True,7,4,35.80212880260065
HandStart,HandStart,True,7,5,37.72070287908154
HandStart,HandStart,True,7,6,31.04049000339685
HandStart,HandStart,True,7,8,50.177080570086076
HandStart,HandStart,True,7,9,48.899838748038746
HandStart,HandStart,True,7,10,41.61148117500094
HandStart,HandStart,True,7,11,23.072656150085795
HandStart,HandStart,True,7,12,39.13697643121003
HandStart,HandStart,True,9,1,40.430523040996356
HandStart,HandStart,True,9,2,39.87382282996673
HandStart,HandStart,True,9,3,38.19332372074459
HandStart,HandStart,True,9,4,44.34171564331377
HandStart,HandStart,True,9,5,39.13097501232391
HandStart,HandStart,True,9,6,57.379074546211875
HandStart,HandStart,True,9,7,48.89543808165372
HandStart,HandStart,True,9,8,47.11462406542963
HandStart,HandStart,True,9,10,38.41731885671217
HandStart,HandStart,True,9,11,38.269416354006964
HandStart,HandStart,True,9,12,41.35160959799802
HandStart,HandStart,True,3,1,27.209000558521975
HandStart,HandStart,True,3,2,28.576469216967066
HandStart,HandStart,True,3,4,30.56280860296315
HandStart,HandStart,True,3,5,30.923549253598395
HandStart,HandStart,True,3,6,39.43889369821051
HandStart,HandStart,True,3,7,32.86586402317247
HandStart,HandStart,True,3,8,37.31515925395099
HandStart,HandStart,True,3,9,38.18343384157484
HandStart,HandStart,True,3,10,29.477314203987078
HandStart,HandStart,True,3,11,25.0685682927519
HandStart,HandStart,True,3,12,29.018408223134337
HandStart,HandStart,True,11,1,25.18595628313608
HandStart,HandStart,True,11,2,24.32141316767411
HandStart,HandStart,True,11,3,25.068612235016293
HandStart,HandStart,True,11,4,32.37748499832252
HandStart,HandStart,True,11,5,34.37719250273269
HandStart,HandStart,True,11,6,30.369032033673168
HandStart,HandStart,True,11,7,23.09316635503843
HandStart,HandStart,True,11,8,42.55447005180936
HandStart,HandStart,True,11,9,38.27403853875776
HandStart,HandStart,True,11,10,30.173726910920006
HandStart,HandStart,True,11,12,33.397561103381264
HandStart,HandStart,True,8,1,36.70238666459983
HandStart,HandStart,True,8,2,45.19883989360434
HandStart,HandStart,True,8,3,37.3123344466632
HandStart,HandStart,True,8,4,45.724891820787555
HandStart,HandStart,True,8,5,45.45046255308044
HandStart,HandStart,True,8,6,60.08860239257388
HandStart,HandStart,True,8,7,50.16063562169399
HandStart,HandStart,True,8,9,47.11287685383985
HandStart,HandStart,True,8,10,37.82417942042286
HandStart,HandStart,True,8,11,42.55236269872168
HandStart,HandStart,True,8,12,37.71147275735291
HandStart,HandStart,True,6,1,38.859807862984034
HandStart,HandStart,True,6,2,36.81016684870516
HandStart,HandStart,True,6,3,39.447857918472515
HandStart,HandStart,True,6,4,44.01844066254245
HandStart,HandStart,True,6,5,46.48225655689175
HandStart,HandStart,True,6,7,31.041911952259603
HandStart,HandStart,True,6,8,60.098910921396985
HandStart,HandStart,True,6,9,57.39378785392183
HandStart,HandStart,True,6,10,44.10610809333489
HandStart,HandStart,True,6,11,30.372746471634688
HandStart,HandStart,True,6,12,46.97442239561703
HandStart,HandStart,True,12,1,34.05584383693902
HandStart,HandStart,True,12,2,28.636809041484916
HandStart,HandStart,True,12,3,29.006517899160723
HandStart,HandStart,True,12,4,27.008454233690077
HandStart,HandStart,True,12,5,33.03154553231596
HandStart,HandStart,True,12,6,46.97296854062714
HandStart,HandStart,True,12,7,39.14594193447363
HandStart,HandStart,True,12,8,37.722434823790145
HandStart,HandStart,True,12,9,41.35092142400948
HandStart,HandStart,True,12,10,30.065582297317025
HandStart,HandStart,True,12,11,33.392746129432325
HandStart,LiftOff,False,2,1,24.499789241237107
HandStart,LiftOff,False,2,3,29.27283160068488
HandStart,LiftOff,False,2,4,26.929431309124116
HandStart,LiftOff,False,2,5,33.04284034136332
HandStart,LiftOff,False,2,6,29.637750671399044
HandStart,LiftOff,False,2,7,28.78257958930387
HandStart,LiftOff,False,2,8,26.47324806433285
HandStart,LiftOff,False,2,9,29.29041920758301
HandStart,LiftOff,False,2,10,31.416700622000928
HandStart,LiftOff,False,2,11,24.406782267628937
HandStart,LiftOff,False,2,12,31.77374877134483
HandStart,LiftOff,False,1,2,31.53586199790028
HandStart,LiftOff,False,1,3,32.11664320420136
HandStart,LiftOff,False,1,4,25.82594651539717
HandStart,LiftOff,False,1,5,38.261773303728795
HandStart,LiftOff,False,1,6,30.20067847731796
HandStart,LiftOff,False,1,7,31.57967494346584
HandStart,LiftOff,False,1,8,32.38923241559562
HandStart,LiftOff,False,1,9,32.5055859721065
HandStart,LiftOff,False,1,10,33.57172007087263
HandStart,LiftOff,False,1,11,28.394314104850046
HandStart,LiftOff,False,1,12,33.307699375943635
HandStart,LiftOff,False,3,1,25.626957868807786
HandStart,LiftOff,False,3,2,28.672677866092126
HandStart,LiftOff,False,3,4,25.144624871652994
HandStart,LiftOff,False,3,5,34.565046648373574
HandStart,LiftOff,False,3,6,28.6022279300504
HandStart,LiftOff,False,3,7,30.233892685991787
HandStart,LiftOff,False,3,8,30.01359984815287
HandStart,LiftOff,False,3,9,24.75754422159592
HandStart,LiftOff,False,3,10,29.10209234427092
HandStart,LiftOff,False,3,11,28.166488496840778
HandStart,LiftOff,False,3,12,33.744772013587244
HandStart,LiftOff,False,5,1,34.10091255357297
HandStart,LiftOff,False,5,2,39.64191401485248
HandStart,LiftOff,False,5,3,41.882874169320196
HandStart,LiftOff,False,5,4,34.386113864439125
HandStart,LiftOff,False,5,6,36.35943519647566
HandStart,LiftOff,False,5,7,39.0700397366229
HandStart,LiftOff,False,5,8,35.9157677722734
HandStart,LiftOff,False,5,9,28.805777764730983
HandStart,LiftOff,False,5,10,35.079008322668095
HandStart,LiftOff,False,5,11,33.55457814921815
HandStart,LiftOff,False,5,12,42.1929196149606
HandStart,LiftOff,False,11,1,24.463812583005488
HandStart,LiftOff,False,11,2,28.503913616004745
HandStart,LiftOff,False,11,3,28.686124261614886
HandStart,LiftOff,False,11,4,23.520781933412735
HandStart,LiftOff,False,11,5,36.06275269088448
HandStart,LiftOff,False,11,6,25.192625669633806
HandStart,LiftOff,False,11,7,24.960334466134913
HandStart,LiftOff,False,11,8,28.479718445368132
HandStart,LiftOff,False,11,9,26.171260083071026
HandStart,LiftOff,False,11,10,28.020392299633357
HandStart,LiftOff,False,11,12,28.655576183509826
HandStart,LiftOff,False,9,1,41.45449942160603
HandStart,LiftOff,False,9,2,48.73973470585791
HandStart,LiftOff,False,9,3,46.60398787779321
HandStart,LiftOff,False,9,4,41.67969981747656
HandStart,LiftOff,False,9,5,50.7640945809027
HandStart,LiftOff,False,9,6,42.1237100850285
HandStart,LiftOff,False,9,7,49.83629804652157
HandStart,LiftOff,False,9,8,46.56833331708835
HandStart,LiftOff,False,9,10,37.8777878694333
HandStart,LiftOff,False,9,11,40.712201423833505
HandStart,LiftOff,False,9,12,50.332864702459254
HandStart,LiftOff,False,6,1,34.87069096537084
HandStart,LiftOff,False,6,2,30.669650125524544
HandStart,LiftOff,False,6,3,34.718466814145195
HandStart,LiftOff,False,6,4,31.54240321960666
HandStart,LiftOff,False,6,5,42.102034067704594
HandStart,LiftOff,False,6,7,24.826582823770366
HandStart,LiftOff,False,6,8,36.43291216014439
HandStart,LiftOff,False,6,9,41.31170243368504
HandStart,LiftOff,False,6,10,37.640892921654924
HandStart,LiftOff,False,6,11,29.357864363566417
HandStart,LiftOff,False,6,12,30.500213520075082
HandStart,LiftOff,False,8,1,42.21314601675613
HandStart,LiftOff,False,8,2,44.59067074912098
HandStart,LiftOff,False,8,3,47.069788489473765
HandStart,LiftOff,False,8,4,42.78083335463304
HandStart,LiftOff,False,8,5,45.1615184179219
HandStart,LiftOff,False,8,6,41.08949937580176
HandStart,LiftOff,False,8,7,47.86709469576297
HandStart,LiftOff,False,8,9,43.58636556879935
HandStart,LiftOff,False,8,10,42.362182415882124
HandStart,LiftOff,False,8,11,46.449635551179114
HandStart,LiftOff,False,8,12,45.989799369671545
HandStart,LiftOff,False,7,1,32.05029122151311
HandStart,LiftOff,False,7,2,33.37532535543826
HandStart,LiftOff,False,7,3,34.50313772069802
HandStart,LiftOff,False,7,4,27.768704845610436
HandStart,LiftOff,False,7,5,38.83507653667764
HandStart,LiftOff,False,7,6,32.870205899160524
HandStart,LiftOff,False,7,8,30.113286165777133
HandStart,LiftOff,False,7,9,30.514695122422772
HandStart,LiftOff,False,7,10,35.16000605281947
HandStart,LiftOff,False,7,11,25.321064727072994
HandStart,LiftOff,False,7,12,31.894908470514665
HandStart,LiftOff,False,12,1,29.679402755406027
HandStart,LiftOff,False,12,2,34.21121606478216
HandStart,LiftOff,False,12,3,32.117556672165634
HandStart,LiftOff,False,12,4,30.96900934641798
HandStart,LiftOff,False,12,5,29.111914192532392
HandStart,LiftOff,False,12,6,32.14027975399412
HandStart,LiftOff,False,12,7,36.82917856603198
HandStart,LiftOff,False,12,8,33.95126476073082
HandStart,LiftOff,False,12,9,29.666223009274418
HandStart,LiftOff,False,12,10,33.436188413740446
HandStart,LiftOff,False,12,11,32.27075857202214
HandStart,LiftOff,False,4,1,32.50281637704849
HandStart,LiftOff,False,4,2,34.768324082444636
HandStart,LiftOff,False,4,3,35.90931233498582
HandStart,LiftOff,False,4,5,36.82554614286712
HandStart,LiftOff,False,4,6,34.96366547483929
HandStart,LiftOff,False,4,7,36.80987750823215
HandStart,LiftOff,False,4,8,31.957407946166533
HandStart,LiftOff,False,4,9,25.906518065516305
HandStart,LiftOff,False,4,10,34.22475673348486
HandStart,LiftOff,False,4,11,31.742510148245515
HandStart,LiftOff,False,4,12,35.476416294492246
HandStart,LiftOff,False,10,1,28.45918711068487
HandStart,LiftOff,False,10,2,32.13353067975299
HandStart,LiftOff,False,10,3,33.55539015595579
HandStart,LiftOff,False,10,4,30.795214633275084
HandStart,LiftOff,False,10,5,33.956940670750356
HandStart,LiftOff,False,10,6,31.2105822927348
HandStart,LiftOff,False,10,7,35.55060493058278
HandStart,LiftOff,False,10,8,36.27041612837547
HandStart,LiftOff,False,10,9,30.752129591036475
HandStart,LiftOff,False,10,11,31.83859601277189
HandStart,LiftOff,False,10,12,35.31512680175419
HandStart,Replace,False,4,1,34.98961043357356
HandStart,Replace,False,4,2,32.31505999109189
HandStart,Replace,False,4,3,26.99377662658892
HandStart,Replace,False,4,5,38.073696920638056
HandStart,Replace,False,4,6,41.474172529853526
HandStart,Replace,False,4,7,35.53357462767869
HandStart,Replace,False,4,8,34.591893490302255
HandStart,Replace,False,4,9,23.813537254307953
HandStart,Replace,False,4,10,31.18392617376754
HandStart,Replace,False,4,11,28.90574060124828
HandStart,Replace,False,4,12,26.485626393091227
HandStart,Replace,False,1,2,26.942449949773497
HandStart,Replace,False,1,3,32.79579196654279
HandStart,Replace,False,1,4,28.46086626215726
HandStart,Replace,False,1,5,41.54495425688222
HandStart,Replace,False,1,6,34.134237606054626
HandStart,Replace,False,1,7,30.239366106475558
HandStart,Replace,False,1,8,35.09956639439907
HandStart,Replace,False,1,9,30.391690568619623
HandStart,Replace,False,1,10,25.185873038858936
HandStart,Replace,False,1,11,25.386870666423725
HandStart,Replace,False,1,12,31.106321557126673
HandStart,Replace,False,2,1,31.57404446976474
HandStart,Replace,False,2,3,27.509681163042853
HandStart,Replace,False,2,4,24.340852945344555
HandStart,Replace,False,2,5,35.01021264803501
HandStart,Replace,False,2,6,33.687678380011214
HandStart,Replace,False,2,7,26.662598764493037
HandStart,Replace,False,2,8,30.746907221449
HandStart,Replace,False,2,9,26.94335548706805
HandStart,Replace,False,2,10,25.627567834204836
HandStart,Replace,False,2,11,23.35114919345678
HandStart,Replace,False,2,12,27.97751451174377
HandStart,Replace,False,3,1,29.372976503768562
HandStart,Replace,False,3,2,27.80866253990182
HandStart,Replace,False,3,4,26.96293707395522
HandStart,Replace,False,3,5,40.72861385214156
HandStart,Replace,False,3,6,34.35100692710677
HandStart,Replace,False,3,7,31.365521989270267
HandStart,Replace,False,3,8,35.97277476473059
HandStart,Replace,False,3,9,23.380620261994427
HandStart,Replace,False,3,10,27.19682074927929
HandStart,Replace,False,3,11,21.588201245613515
HandStart,Replace,False,3,12,28.139806998389673
HandStart,Replace,False,11,1,28.68393803752725
HandStart,Replace,False,11,2,21.699830883485202
HandStart,Replace,False,11,3,29.861367585898407
HandStart,Replace,False,11,4,21.315277394062694
HandStart,Replace,False,11,5,37.470499618264036
HandStart,Replace,False,11,6,26.63713479923774
HandStart,Replace,False,11,7,23.19077928153899
HandStart,Replace,False,11,8,33.709479221013936
HandStart,Replace,False,11,9,28.85160986838674
HandStart,Replace,False,11,10,24.902332992648557
HandStart,Replace,False,11,12,27.326285072976795
HandStart,Replace,False,7,1,30.16651781646867
HandStart,Replace,False,7,2,26.796516427285507
HandStart,Replace,False,7,3,34.72093353420097
HandStart,Replace,False,7,4,26.500203526447525
HandStart,Replace,False,7,5,40.65200731636678
HandStart,Replace,False,7,6,31.39844106918536
HandStart,Replace,False,7,8,37.5098502212289
HandStart,Replace,False,7,9,33.863155106989126
HandStart,Replace,False,7,10,31.941364160622392
HandStart,Replace,False,7,11,31.782861313752893
HandStart,Replace,False,7,12,33.06885356913548
HandStart,Replace,False,9,1,46.301073637227475
HandStart,Replace,False,9,2,44.49631030101771
HandStart,Replace,False,9,3,41.98524125278692
HandStart,Replace,False,9,4,43.81943445062413
HandStart,Replace,False,9,5,46.73135907942746
HandStart,Replace,False,9,6,50.958353814541496
HandStart,Replace,False,9,7,45.88911341520113
HandStart,Replace,False,9,8,51.39312652040567
HandStart,Replace,False,9,10,40.00866291966778
HandStart,Replace,False,9,11,36.014595350346816
HandStart,Replace,False,9,12,44.46605771746561
HandStart,Replace,False,6,1,35.6702354541873
HandStart,Replace,False,6,2,29.94335108801838
HandStart,Replace,False,6,3,42.39841124405593
HandStart,Replace,False,6,4,29.143327530982624
HandStart,Replace,False,6,5,44.47393033743436
HandStart,Replace,False,6,7,23.773736389759776
HandStart,Replace,False,6,8,38.574783973672
HandStart,Replace,False,6,9,42.045590874482194
HandStart,Replace,False,6,10,39.91821170934393
HandStart,Replace,False,6,11,38.20886041696909
HandStart,Replace,False,6,12,36.84113627726164
HandStart,Replace,False,10,1,31.941846049832954
